year,type,species,chemical,median,low75,high75,low50,high50,panel,panel_letter,measure,total,proportion
1976,Nutrients,Sockeye,N,2253.4262351100047,1852.1159396696669,2704.4362223181956,2010.4447868003147,2496.701021524017,a) N,a,total,NA,NA
1976,Nutrients,Sockeye,P,249.85224290584284,197.58692202364088,308.92801587499537,219.06303826836165,283.9339175475261,b) P,b,total,NA,NA
1976,Nutrients,Sockeye,DHA,754.460612683609,460.56249166622797,1150.3754435148483,572.7049948385775,954.7167435998265,c) DHA,c,total,NA,NA
1976,Nutrients,Sockeye,EPA,435.1462990771904,282.9258591593141,668.1404881435656,327.38941756068533,572.108348850013,d) EPA,d,total,NA,NA
1977,Contaminants,Chinook,Hg,0.641445791275894,0.4489991682085199,0.856854623065261,0.5199843696815337,0.7617339519344737,i) Hg,i,total,NA,NA
1977,Contaminants,Chinook,DDTs,0.18443816736279253,0.12458212164595009,0.2574803526177398,0.14459874475082257,0.22946766524203083,k) DDTs,k,total,NA,NA
1977,Contaminants,Chinook,PBDEs,0.04258890558647309,0.020062156816218465,0.08333611907869999,0.027628359598049573,0.06891702055421803,l) PBDEs,l,total,NA,NA
1977,Contaminants,Chinook,PCBs,0.22506918519037067,0.12939038384355156,0.39402066413188197,0.15929231790293946,0.3192201444094854,j) PCBs,j,total,NA,NA
1977,Contaminants,Chum,Hg,1.9930793126502677,1.4049196843307428,2.621608664269701,1.6181069054543602,2.3747934211189676,i) Hg,i,total,NA,NA
1977,Contaminants,Chum,DDTs,0.1688492275648684,0.11288719576157381,0.2564243214012115,0.12893533830755122,0.21276703344569364,k) DDTs,k,total,NA,NA
1977,Contaminants,Chum,PBDEs,0.02088734730763676,0.009481739033938699,0.05035149771862567,0.013298391065558893,0.03398849908127109,l) PBDEs,l,total,NA,NA
1977,Contaminants,Chum,PCBs,0.2392346896696779,0.11642465970788174,0.4678166642657622,0.16029812253357045,0.35947993376972237,j) PCBs,j,total,NA,NA
1977,Contaminants,Coho,Hg,0.32481499785859685,0.22966160000075536,0.4424504496500092,0.2721768844425178,0.38981224774732126,i) Hg,i,total,NA,NA
1977,Contaminants,Coho,DDTs,0.10221503034683166,0.06723898545967569,0.14693585132228504,0.07926866048150011,0.12536761507097738,k) DDTs,k,total,NA,NA
1977,Contaminants,Coho,PBDEs,0.004100214624543838,0.0017515377006404017,0.009639483382719938,0.0024314697414815414,0.0066602280587874756,l) PBDEs,l,total,NA,NA
1977,Contaminants,Coho,PCBs,0.12784948916026467,0.07402748626998934,0.23819188309142905,0.0909835233593713,0.18452664422383716,j) PCBs,j,total,NA,NA
1977,Contaminants,Pink,Hg,0.974349990133789,0.647772483431935,1.3955900316818095,0.7881404797540279,1.2047722386022863,i) Hg,i,total,NA,NA
1977,Contaminants,Pink,DDTs,0.21105958304827444,0.13806930232819664,0.33566914215460686,0.16464843397747003,0.27595545800093413,k) DDTs,k,total,NA,NA
1977,Contaminants,Pink,PBDEs,0.04854617992222838,0.01849528920516505,0.13705053500104905,0.027093739165271878,0.08663670855251387,l) PBDEs,l,total,NA,NA
1977,Contaminants,Pink,PCBs,0.23352459227085873,0.10042368649670191,0.5786671155321585,0.1468851723083447,0.38178208440768624,j) PCBs,j,total,NA,NA
1977,Contaminants,Sockeye,Hg,2.2156472856183607,1.5766537360894166,2.971776364824745,1.8432225307768482,2.6490000019189126,i) Hg,i,total,NA,NA
1977,Contaminants,Sockeye,DDTs,0.698700430041344,0.4695467797905402,0.9648207904641731,0.5466918598727466,0.8556538894853769,k) DDTs,k,total,NA,NA
1977,Contaminants,Sockeye,PBDEs,0.03809567282593059,0.01997009849034253,0.07784967188744502,0.025835988569542268,0.055318802226500305,l) PBDEs,l,total,NA,NA
1977,Contaminants,Sockeye,PCBs,0.36065043336517266,0.21067786093404492,0.6839387302728097,0.26247287979745776,0.5254519832643195,j) PCBs,j,total,NA,NA
1977,Nutrients,Chinook,N,404.4626845458463,343.5578058628598,484.77575756692283,365.18941176957355,445.7340116623113,a) N,a,total,NA,NA
1977,Nutrients,Chinook,P,44.928277306409505,36.586947332647625,56.57579106257488,40.190617046911356,51.83622009263533,b) P,b,total,NA,NA
1977,Nutrients,Chinook,DHA,87.30225911295128,52.42771465276897,166.55490111503525,64.75764079319497,124.36906893796305,c) DHA,c,total,NA,NA
1977,Nutrients,Chinook,EPA,82.81637628791026,48.06946268289189,154.44954816508238,61.296342292200556,120.34997986989616,d) EPA,d,total,NA,NA
1977,Nutrients,Chum,N,2033.7752316679687,1769.1971508975207,2345.758196293453,1866.0293764411283,2206.1637873389095,a) N,a,total,NA,NA
1977,Nutrients,Chum,P,227.65286891708956,185.8780643537778,273.66694871588584,199.2849592525191,253.73982514534526,b) P,b,total,NA,NA
1977,Nutrients,Chum,DHA,425.4411881947559,203.74944802225218,918.417477889121,289.9703884255757,670.3228142022081,c) DHA,c,total,NA,NA
1977,Nutrients,Chum,EPA,348.9395557139434,162.23419677514335,759.2845862801039,237.12504363004223,517.9140690980274,d) EPA,d,total,NA,NA
1977,Nutrients,Coho,N,310.26432843948294,266.76261955292284,371.4146672141842,283.21909980422373,348.15770163817695,a) N,a,total,NA,NA
1977,Nutrients,Coho,P,35.041064549374866,27.892137422430395,43.44089653571372,30.764397893503986,39.415168048831895,b) P,b,total,NA,NA
1977,Nutrients,Coho,DHA,67.60768275629684,37.21004886761448,141.54132649300658,49.74290012368562,105.88807700206382,c) DHA,c,total,NA,NA
1977,Nutrients,Coho,EPA,57.135911297157556,29.041519836831636,121.00973675299875,37.994894114444236,86.60780953383157,d) EPA,d,total,NA,NA
1977,Nutrients,Pink,N,2600.9994994372855,2235.86793171592,3020.3664868337855,2370.0844983066,2846.766861255401,a) N,a,total,NA,NA
1977,Nutrients,Pink,P,286.51777315147694,238.97564886869912,349.27476073299823,256.9050764243224,324.3622288146439,b) P,b,total,NA,NA
1977,Nutrients,Pink,DHA,486.4423776936858,308.7786435381056,774.9618449979639,372.98275839839346,615.6371764340711,c) DHA,c,total,NA,NA
1977,Nutrients,Pink,EPA,269.17028747290004,171.00511160097835,440.39073311311597,202.88843066883274,356.41686753776054,d) EPA,d,total,NA,NA
1977,Nutrients,Sockeye,N,2265.3347309380188,1917.5037099685735,2687.8073938270995,2037.5408039677122,2496.667904430665,a) N,a,total,NA,NA
1977,Nutrients,Sockeye,P,251.46653261730594,203.7372499337851,309.6326223839078,223.60878478527502,283.71436343489177,b) P,b,total,NA,NA
1977,Nutrients,Sockeye,DHA,760.8355347211242,465.9043309219153,1171.873281728847,582.3151916125114,968.1450361595083,c) DHA,c,total,NA,NA
1977,Nutrients,Sockeye,EPA,441.04468072481677,285.6818941713018,681.692009682233,332.21875995280004,578.4966759587905,d) EPA,d,total,NA,NA
1978,Contaminants,Chinook,Hg,0.6570922138236793,0.4629232344477816,0.8610327085461786,0.5295583431452106,0.769047777610111,i) Hg,i,total,NA,NA
1978,Contaminants,Chinook,DDTs,0.18843917533026783,0.12860265079634295,0.2627918674504942,0.14792697175772979,0.232458830972585,k) DDTs,k,total,NA,NA
1978,Contaminants,Chinook,PBDEs,0.04323321230752532,0.020481221972597892,0.08484684908597262,0.028634309074208317,0.06942031143895222,l) PBDEs,l,total,NA,NA
1978,Contaminants,Chinook,PCBs,0.2316502756326703,0.1308501303227668,0.4044880671345619,0.16370118961568825,0.32385315361506434,j) PCBs,j,total,NA,NA
1978,Contaminants,Chum,Hg,1.9671760380803887,1.391202365115014,2.6032429733951536,1.611455716575592,2.3283267777222183,i) Hg,i,total,NA,NA
1978,Contaminants,Chum,DDTs,0.16818711055092425,0.1118757449415682,0.2521377991363151,0.1254735896859329,0.21012023501333615,k) DDTs,k,total,NA,NA
1978,Contaminants,Chum,PBDEs,0.020551347182536067,0.00940544417472209,0.050543847838560876,0.013197827245135522,0.03387201725347133,l) PBDEs,l,total,NA,NA
1978,Contaminants,Chum,PCBs,0.2333226581216303,0.1161070021108809,0.45743388943947816,0.15744358139351206,0.35647910568095426,j) PCBs,j,total,NA,NA
1978,Contaminants,Coho,Hg,0.33850872251030095,0.24136455114207878,0.46608355278380525,0.28772250813160505,0.406839064117706,i) Hg,i,total,NA,NA
1978,Contaminants,Coho,DDTs,0.1067561279378246,0.07093950352829707,0.15282908042728482,0.08207872717234714,0.13146042259266713,k) DDTs,k,total,NA,NA
1978,Contaminants,Coho,PBDEs,0.004209945746066529,0.0018176583934782805,0.009899740815182361,0.0025890201828544165,0.006945585245191845,l) PBDEs,l,total,NA,NA
1978,Contaminants,Coho,PCBs,0.13361805773606583,0.07698642546364283,0.24884162062524778,0.0959873415155598,0.1912418958103072,j) PCBs,j,total,NA,NA
1978,Contaminants,Pink,Hg,0.9939720397987881,0.6546708558824319,1.401793093861576,0.7907232512155414,1.2101688523422953,i) Hg,i,total,NA,NA
1978,Contaminants,Pink,DDTs,0.21450895320207536,0.1394136414059898,0.3396412121471093,0.16628286601872144,0.28253695228449954,k) DDTs,k,total,NA,NA
1978,Contaminants,Pink,PBDEs,0.04903165439454006,0.018493160462233784,0.13856740563719794,0.027709262613078704,0.08712657016523671,l) PBDEs,l,total,NA,NA
1978,Contaminants,Pink,PCBs,0.235328826568117,0.10460209899675252,0.5906570156060469,0.1481308576128043,0.3859775239027153,j) PCBs,j,total,NA,NA
1978,Contaminants,Sockeye,Hg,2.23015530115914,1.6071877486816202,3.0116843197285688,1.8652942812930644,2.6625621497297915,i) Hg,i,total,NA,NA
1978,Contaminants,Sockeye,DDTs,0.7004214871381198,0.47405461930884063,0.9693185336925809,0.5576635752111436,0.8581281430832864,k) DDTs,k,total,NA,NA
1978,Contaminants,Sockeye,PBDEs,0.03868593949671307,0.020401594192378136,0.07811271709339944,0.026242259228604167,0.055994003393456226,l) PBDEs,l,total,NA,NA
1978,Contaminants,Sockeye,PCBs,0.36319994304044434,0.2124284217601455,0.6801503255442702,0.26574342070793644,0.5296759422583295,j) PCBs,j,total,NA,NA
1978,Nutrients,Chinook,N,412.56162196119476,354.1819204601873,486.25514345691573,376.6348998734377,453.45890532670546,a) N,a,total,NA,NA
1978,Nutrients,Chinook,P,45.80397429938765,37.654271088594356,56.837320581674476,40.988025693148,52.21295214422565,b) P,b,total,NA,NA
1978,Nutrients,Chinook,DHA,89.44973200954865,53.73164873294108,168.22076042522127,66.43277835074022,128.68613885419586,c) DHA,c,total,NA,NA
1978,Nutrients,Chinook,EPA,84.5891935572261,49.698217839519906,155.56270444796843,61.56963847819118,124.26848063156176,d) EPA,d,total,NA,NA
1978,Nutrients,Chum,N,2009.5624652214901,1763.2183676608383,2295.237700349612,1849.340226430444,2168.5341402683216,a) N,a,total,NA,NA
1978,Nutrients,Chum,P,225.91895146336623,185.15707992376673,268.7052039255833,198.4380628406024,249.17216566604225,b) P,b,total,NA,NA
1978,Nutrients,Chum,DHA,427.87663788011514,201.7747648790397,918.5535223016643,288.22321576835844,663.3657460690154,c) DHA,c,total,NA,NA
1978,Nutrients,Chum,EPA,347.5931484407457,161.72600607317707,739.0094040217812,234.21534148238354,511.3584907715839,d) EPA,d,total,NA,NA
1978,Nutrients,Coho,N,325.57603713423237,281.61801335489787,383.7612297065332,298.80170499732844,360.94598283505474,a) N,a,total,NA,NA
1978,Nutrients,Coho,P,36.899243364886686,29.64020468207248,44.768712115891205,32.31977851768895,40.974440121878715,b) P,b,total,NA,NA
1978,Nutrients,Coho,DHA,70.49353440158474,39.12209221537942,146.99725943262786,52.15130302707337,109.65092326704078,c) DHA,c,total,NA,NA
1978,Nutrients,Coho,EPA,59.90209151354824,30.291814142920757,126.59467613966825,40.050395183717434,91.35870368115336,d) EPA,d,total,NA,NA
1978,Nutrients,Pink,N,2643.408438254937,2288.9969595626426,3031.0687764776567,2408.6441725986224,2870.233727314716,a) N,a,total,NA,NA
1978,Nutrients,Pink,P,291.02900261669015,242.8132006015198,352.89667358635216,259.3764806194615,328.7483404794135,b) P,b,total,NA,NA
1978,Nutrients,Pink,DHA,495.36864992177425,311.1797715132499,779.5181210036903,378.9458473565793,625.9944311019885,c) DHA,c,total,NA,NA
1978,Nutrients,Pink,EPA,274.3924945823808,172.95046640946737,447.34612232564837,206.3291276770219,360.7617484073633,d) EPA,d,total,NA,NA
1978,Nutrients,Sockeye,N,2279.0615204333963,1939.07541008396,2691.085727758796,2071.4908460399356,2505.6861134579894,a) N,a,total,NA,NA
1978,Nutrients,Sockeye,P,254.53946669849026,207.7157027511435,309.67948675879745,226.43637064574347,286.14264102720284,b) P,b,total,NA,NA
1978,Nutrients,Sockeye,DHA,766.810339591083,472.4711512251549,1178.7811391907958,589.9013365801425,981.9942770166576,c) DHA,c,total,NA,NA
1978,Nutrients,Sockeye,EPA,448.10442596875146,286.36708264828485,687.7589975719607,334.16535898124204,583.8448387584184,d) EPA,d,total,NA,NA
1979,Contaminants,Chinook,Hg,0.6720680650571873,0.47031266749303735,0.8619290501111068,0.5416778488842586,0.7829912791817097,i) Hg,i,total,NA,NA
1979,Contaminants,Chinook,DDTs,0.19363985566262532,0.1296368274918843,0.26651323103903735,0.15249071426501773,0.2356672091496397,k) DDTs,k,total,NA,NA
1979,Contaminants,Chinook,PBDEs,0.044297060146788865,0.02100421276178621,0.08531922869754338,0.029019147020986173,0.0706443374563413,l) PBDEs,l,total,NA,NA
1979,Contaminants,Chinook,PCBs,0.23535074053099758,0.13437411268226412,0.41281501759682193,0.16518042907694144,0.32832820720199085,j) PCBs,j,total,NA,NA
1979,Contaminants,Chum,Hg,1.9502378741793267,1.3920592090733268,2.604210753743275,1.618940207041574,2.2920800532226475,i) Hg,i,total,NA,NA
1979,Contaminants,Chum,DDTs,0.16659108408906792,0.11100178101172697,0.2541495384956644,0.1254654451384976,0.21010208086176135,k) DDTs,k,total,NA,NA
1979,Contaminants,Chum,PBDEs,0.02055707964217425,0.00934538734976835,0.0507398027966862,0.013334869077866716,0.033375421317579715,l) PBDEs,l,total,NA,NA
1979,Contaminants,Chum,PCBs,0.23383387574304645,0.11650599941679658,0.4610467258160176,0.15546296548317884,0.35244475589431107,j) PCBs,j,total,NA,NA
1979,Contaminants,Coho,Hg,0.354900059518685,0.2564967086636887,0.4842110462783961,0.3023898997415857,0.4230986168459502,i) Hg,i,total,NA,NA
1979,Contaminants,Coho,DDTs,0.11300458184945406,0.07441510580150178,0.16035464177689313,0.08713437281041791,0.13919909175260053,k) DDTs,k,total,NA,NA
1979,Contaminants,Coho,PBDEs,0.0043447355971621,0.0019104904469098077,0.010404241690823667,0.0027221917005804956,0.007236667562720339,l) PBDEs,l,total,NA,NA
1979,Contaminants,Coho,PCBs,0.1395469242428709,0.07972207392213436,0.2547831385053267,0.10145854040953274,0.1995934534691015,j) PCBs,j,total,NA,NA
1979,Contaminants,Pink,Hg,1.007822139179536,0.6590852100541249,1.4269967950705356,0.799312495412489,1.2343838895267696,i) Hg,i,total,NA,NA
1979,Contaminants,Pink,DDTs,0.21816751508241244,0.1418394974859225,0.34205880500564434,0.1669909776545303,0.28625059402639186,k) DDTs,k,total,NA,NA
1979,Contaminants,Pink,PBDEs,0.04995673549035478,0.01853079165739175,0.14138709772078592,0.027709122466231022,0.08910462689525786,l) PBDEs,l,total,NA,NA
1979,Contaminants,Pink,PCBs,0.23809598437899326,0.10694556804702894,0.6034517617760857,0.15065198541487762,0.3880360985991094,j) PCBs,j,total,NA,NA
1979,Contaminants,Sockeye,Hg,2.2583514772583944,1.6221343112777866,3.033999961496561,1.89469790196584,2.6857062819292006,i) Hg,i,total,NA,NA
1979,Contaminants,Sockeye,DDTs,0.7050010441926755,0.48064381861699024,0.9752084489731896,0.5638609260145585,0.8609102070213942,k) DDTs,k,total,NA,NA
1979,Contaminants,Sockeye,PBDEs,0.038748036006911415,0.020835399426636723,0.0791469021116595,0.02670841703909748,0.05699391396809082,l) PBDEs,l,total,NA,NA
1979,Contaminants,Sockeye,PCBs,0.3631534197512385,0.2154923614495487,0.6719854111634175,0.26960752443367236,0.5381130565866286,j) PCBs,j,total,NA,NA
1979,Nutrients,Chinook,N,422.16893408545127,362.1004674940063,492.1199961220153,387.138472884152,462.1919128287205,a) N,a,total,NA,NA
1979,Nutrients,Chinook,P,46.71559847502191,38.37761693506049,57.60193937775786,41.85399413182622,53.0100889303861,b) P,b,total,NA,NA
1979,Nutrients,Chinook,DHA,90.37181249530593,55.75107143679974,168.97008136684514,68.14048057640483,131.24363908569956,c) DHA,c,total,NA,NA
1979,Nutrients,Chinook,EPA,85.90702893443859,50.614888715509366,156.5240199239189,62.59488318027353,123.55419530216817,d) EPA,d,total,NA,NA
1979,Nutrients,Chum,N,1999.0906127171795,1760.7222462439777,2297.834531890244,1851.3689427801457,2164.7936392832753,a) N,a,total,NA,NA
1979,Nutrients,Chum,P,224.45999920981885,185.66333671515105,267.4690372140087,198.179092365656,249.5290651295197,b) P,b,total,NA,NA
1979,Nutrients,Chum,DHA,431.4520324268874,199.2138858010211,912.9384005481684,282.66777914462773,663.1740219325812,c) DHA,c,total,NA,NA
1979,Nutrients,Chum,EPA,344.48516285205267,162.55088667674806,726.47852951865,234.41214739071816,507.33363850567383,d) EPA,d,total,NA,NA
1979,Nutrients,Coho,N,343.3554583452501,299.44457806663047,398.71211552217983,316.34410836103007,377.3769474897147,a) N,a,total,NA,NA
1979,Nutrients,Coho,P,38.71243996548748,31.683922931751294,46.224607083305315,34.077101741784844,42.908162369151704,b) P,b,total,NA,NA
1979,Nutrients,Coho,DHA,74.39332029755158,40.88902284393602,154.31006097968498,54.74380324988508,115.3369010952812,c) DHA,c,total,NA,NA
1979,Nutrients,Coho,EPA,62.621865666738174,31.365525847191385,134.06983522264656,41.65004803319998,96.18593054372178,d) EPA,d,total,NA,NA
1979,Nutrients,Pink,N,2670.941386741856,2335.678926362421,3056.0635149667287,2455.4930557859143,2911.1900439180686,a) N,a,total,NA,NA
1979,Nutrients,Pink,P,294.6268506908672,245.97623963559073,359.5444152471801,264.2167321049451,332.0526786348831,b) P,b,total,NA,NA
1979,Nutrients,Pink,DHA,501.1637421034342,320.9399773283397,796.9144797956374,383.250593356434,632.3371306753224,c) DHA,c,total,NA,NA
1979,Nutrients,Pink,EPA,279.47605295352787,173.3926308541221,452.0729448432379,209.06589371371928,364.0748977850959,d) EPA,d,total,NA,NA
1979,Nutrients,Sockeye,N,2297.4788707300586,1980.3598270731773,2690.561503310603,2110.7903116912366,2511.8207577485296,a) N,a,total,NA,NA
1979,Nutrients,Sockeye,P,257.55142649416155,210.37088633733154,312.600018785334,229.14101223208738,285.506431582392,b) P,b,total,NA,NA
1979,Nutrients,Sockeye,DHA,770.3627403175053,484.3131984293223,1191.511719338128,599.7986016233688,985.9757579272324,c) DHA,c,total,NA,NA
1979,Nutrients,Sockeye,EPA,451.6792201201139,290.72708422729363,687.6639276456413,338.43343835323344,585.1821650325534,d) EPA,d,total,NA,NA
1980,Contaminants,Chinook,Hg,0.6878684419524614,0.4802579269928666,0.8759950941301273,0.5578417780934811,0.8004712792668608,i) Hg,i,total,NA,NA
1980,Contaminants,Chinook,DDTs,0.1977801510046585,0.13302394975756837,0.26960781123825195,0.15521464560790557,0.2397472942405877,k) DDTs,k,total,NA,NA
1980,Contaminants,Chinook,PBDEs,0.04512752774447894,0.02157036932324377,0.08683458718745629,0.029695899285079194,0.07144812531941921,l) PBDEs,l,total,NA,NA
1980,Contaminants,Chinook,PCBs,0.23945067362023967,0.13641504746969613,0.41618995018345084,0.1684567309139272,0.33191965123973716,j) PCBs,j,total,NA,NA
1980,Contaminants,Chum,Hg,1.957122880812865,1.4005633983512,2.622400787625807,1.6206589269887508,2.307866151718099,i) Hg,i,total,NA,NA
1980,Contaminants,Chum,DDTs,0.16719023914441605,0.11083199617765552,0.25422199614566765,0.12635528186438064,0.21315542701824636,k) DDTs,k,total,NA,NA
1980,Contaminants,Chum,PBDEs,0.020518880198862804,0.009447683176166117,0.0516455181548993,0.013472084820138439,0.033561679418594254,l) PBDEs,l,total,NA,NA
1980,Contaminants,Chum,PCBs,0.2343921262693446,0.11576837557583372,0.46242340592267334,0.15676132853824642,0.35392036739453325,j) PCBs,j,total,NA,NA
1980,Contaminants,Coho,Hg,0.3765742335670144,0.273635559534008,0.5039869446267267,0.3160041778072554,0.44468486433701715,i) Hg,i,total,NA,NA
1980,Contaminants,Coho,DDTs,0.11855834091174128,0.07811103774410386,0.16781565268202245,0.09219430494986308,0.14737246330343443,k) DDTs,k,total,NA,NA
1980,Contaminants,Coho,PBDEs,0.004607949677831243,0.0020226749049425245,0.01110435265266521,0.002907809613948458,0.007624513840133034,l) PBDEs,l,total,NA,NA
1980,Contaminants,Coho,PCBs,0.14655156322022822,0.08434272866808876,0.26690360305486466,0.10716253861514997,0.20843884748795963,j) PCBs,j,total,NA,NA
1980,Contaminants,Pink,Hg,1.0206557097419857,0.6677511359727585,1.4494681398939033,0.809108683542866,1.2636021841119778,i) Hg,i,total,NA,NA
1980,Contaminants,Pink,DDTs,0.22206465646899565,0.14415070834981536,0.34935500331469477,0.16775282335599773,0.2906736607966197,k) DDTs,k,total,NA,NA
1980,Contaminants,Pink,PBDEs,0.05070335701731653,0.018688051549742728,0.14561325374082626,0.028184913998281574,0.09041607697576805,l) PBDEs,l,total,NA,NA
1980,Contaminants,Pink,PCBs,0.24239307452599593,0.1081738751630352,0.6113451147546088,0.15347493310576457,0.3897791619902594,j) PCBs,j,total,NA,NA
1980,Contaminants,Sockeye,Hg,2.292715137413673,1.643762973861838,3.0356070031793654,1.9296089276431458,2.668303230388535,i) Hg,i,total,NA,NA
1980,Contaminants,Sockeye,DDTs,0.7093355716061399,0.4858099721378219,0.9831478779506689,0.5652730200728399,0.8654904279582015,k) DDTs,k,total,NA,NA
1980,Contaminants,Sockeye,PBDEs,0.038869816213081484,0.020717886245802238,0.08006773642931803,0.027170784226514325,0.05795822279014325,l) PBDEs,l,total,NA,NA
1980,Contaminants,Sockeye,PCBs,0.3671221019752954,0.21550778930481543,0.6653729706384861,0.2744710654139607,0.5419806255464742,j) PCBs,j,total,NA,NA
1980,Nutrients,Chinook,N,430.0908347919088,371.7101838957261,497.92744856284276,395.078414843335,470.87257326078475,a) N,a,total,NA,NA
